home,away,pteam,starttime,endtime,goal,nskatersh,nskatersa
TOR,WPG,TOR,1079,1150,1,5,6
TOR,WPG,TOR,1401,1517.5,0,5,6
TOR,WPG,WPG,1629,1747,0,6,5
TOR,WPG,TOR,1891,2009.5,0,5,6
TOR,WPG,TOR,2216,2216,0,NA,NA
TOR,WPG,WPG,2216,2216,0,NA,NA
TOR,WPG,TOR,2903,2903,0,NA,NA
TOR,WPG,WPG,2903,2903,0,NA,NA
TOR,WPG,TOR,3415,3415,0,NA,NA
TOR,WPG,WPG,3415,3415,0,NA,NA
TOR,WPG,WPG,3594,3708.5,0,6,5
MTL,CBJ,CBJ,94,149,1,6,5
MTL,CBJ,MTL,351,470,0,5,6
MTL,CBJ,CBJ,962,1075,0,6,5
MTL,CBJ,MTL,962,1075,0,6,5
MTL,CBJ,CBJ,962,1075,0,6,5
MTL,CBJ,MTL,1541,1660.5,0,5,6
MTL,CBJ,CBJ,1802,1919,0,6,5
MTL,CBJ,MTL,3055,3159.5,0,5,6
MTL,CBJ,MTL,3211,3211,0,NA,NA
MTL,CBJ,CBJ,3211,3211,0,NA,NA
MTL,CBJ,MTL,3496,3550,-1,5,6
OTT,FLA,FLA,952,1070.5,0,6,5
OTT,FLA,OTT,1478,1589.5,0,5,6
OTT,FLA,OTT,1600,1708,0,6,5
OTT,FLA,FLA,1600,1708,0,6,5
OTT,FLA,FLA,1600,1708,0,6,5
OTT,FLA,FLA,2375,2479,0,6,5
OTT,FLA,FLA,2907,3024.5,0,6,5
OTT,FLA,OTT,3181,3288,0,5,6
N.J,CAR,CAR,200,319,0,6,5
N.J,CAR,CAR,775,871,0,6,5
N.J,CAR,N.J,943,1062,0,5,6
N.J,CAR,CAR,1193,1301,0,6,5
N.J,CAR,N.J,1193,1301,0,6,5
N.J,CAR,CAR,1193,1301,0,6,5
N.J,CAR,N.J,2309,2400,0,5,6
EDM,ANA,EDM,41,45,1,5,6
EDM,ANA,ANA,172,273,0,6,5
EDM,ANA,ANA,3282,3385,0,6,5
STL,PIT,PIT,1384,1493.5,0,6,5
STL,PIT,STL,1516,1586,1,5,6
STL,PIT,STL,2642,2756.5,0,5,6
STL,PIT,STL,2792,2902,0,4,5
STL,PIT,PIT,2792,2902,0,4,5
STL,PIT,STL,2902,3021,0,5,6
STL,PIT,PIT,2902,3021,0,5,6
STL,PIT,STL,2902,3021,0,5,6
STL,PIT,PIT,2902,3021,0,5,6
STL,PIT,STL,3021,3130,0,5,6
DAL,DET,DET,406,406,0,NA,NA
DAL,DET,DAL,406,406,0,NA,NA
DAL,DET,DAL,1410,1523,0,5,6
DAL,DET,DAL,2839,2950,0,5,6
DAL,DET,DET,2985,3037,1,6,5
DAL,DET,DAL,3061,3167,1,5,6
DAL,DET,DET,3221,3339,0,6,5
ARI,T.B,ARI,61,171,0,5,6
ARI,T.B,T.B,471,581,0,6,5
ARI,T.B,ARI,994,1107,0,5,6
ARI,T.B,ARI,1420,1532,0,5,6
ARI,T.B,ARI,3404,3522,0,5,6
ARI,T.B,ARI,3559,3595,1,5,6
S.J,L.A,S.J,393,502,0,5,6
S.J,L.A,L.A,1644,1745,0,6,5
S.J,L.A,S.J,1986,2100.5,0,5,6
S.J,L.A,L.A,2163,2282,0,6,5
S.J,L.A,L.A,3006,3111,0,6,5
PHI,WSH,WSH,217,279,1,6,5
PHI,WSH,PHI,835,951,0,5,6
PHI,WSH,WSH,1170,1289,0,6,5
PHI,WSH,WSH,1289,1294,1,6,5
PHI,WSH,PHI,1380,1474,0,5,6
PHI,WSH,WSH,1578,1684.5,0,6,5
PHI,WSH,PHI,1578,1684.5,0,6,5
PHI,WSH,WSH,1578,1684.5,0,6,5
PHI,WSH,PHI,2382,2476.5,0,5,6
PHI,WSH,PHI,2640,2759,0,5,6
PHI,WSH,PHI,3542,3600,0,5,6
CHI,BOS,BOS,451,451,0,NA,NA
CHI,BOS,CHI,451,451,0,NA,NA
CHI,BOS,CHI,730,843,1,5,6
CHI,BOS,CHI,905,1004.5,0,5,6
CHI,BOS,BOS,1049,1158,0,6,5
CHI,BOS,BOS,1192,1198,1,6,5
CHI,BOS,BOS,1198,1198,1,6,5
CHI,BOS,CHI,1318,1436,0,5,6
CHI,BOS,BOS,1436,1555,0,6,5
CHI,BOS,CHI,1736,1736,0,NA,NA
CHI,BOS,BOS,1736,1736,0,NA,NA
CHI,BOS,CHI,2244,2247,1,5,6
CHI,BOS,BOS,2244,2247,-1,5,6
CHI,BOS,CHI,2244,2247,1,5,6
BUF,NSH,NSH,585,698.5,0,6,5
BUF,NSH,BUF,920,1033,0,5,6
BUF,NSH,BUF,1200,1304.5,0,5,6
BUF,NSH,NSH,1343,1452,0,6,5
BUF,NSH,BUF,1575,1678.5,0,5,6
BUF,NSH,BUF,1952,2063.5,0,5,6
BUF,NSH,BUF,2152,2256,0,5,6
BUF,NSH,NSH,2399,2492,0,6,5
BUF,NSH,NSH,3248,3343,-1,5,6
BUF,NSH,BUF,3248,3343,1,5,6
BUF,NSH,NSH,3248,3343,-1,5,6
BUF,NSH,BUF,3248,3343,1,5,6
BUF,NSH,BUF,3248,3343,1,5,6
BUF,NSH,BUF,3422,3539,0,5,6
BUF,NSH,BUF,3840,3900,0,4,5
NYI,VAN,VAN,779,896.5,0,6,5
NYI,VAN,NYI,1148,1228,1,5,6
NYI,VAN,VAN,1399,1518,0,6,5
NYI,VAN,VAN,1510,1620,0,6,4
NYI,VAN,NYI,1741,1793,1,5,6
NYI,VAN,NYI,2220,2331.5,0,5,6
NYI,VAN,VAN,2380,2488.5,0,6,5
NYI,VAN,VAN,3287,3392,0,6,5
PIT,FLA,FLA,739,854.5,0,6,5
PIT,FLA,PIT,891,1010,0,5,6
PIT,FLA,PIT,1237,1355.5,0,5,6
PIT,FLA,FLA,1661,1764,0,6,5
PIT,FLA,FLA,2524,2633,1,6,5
PIT,FLA,PIT,2767,2872,0,5,6
COL,T.B,COL,1070,1184,0,5,6
COL,T.B,T.B,1229,1342,0,6,5
COL,T.B,COL,1683,1781,0,5,6
COL,T.B,COL,2112,2218.5,0,5,6
COL,T.B,COL,2267,2267,0,NA,NA
COL,T.B,T.B,2267,2267,0,NA,NA
COL,T.B,T.B,3078,3078,0,NA,NA
COL,T.B,COL,3078,3078,0,NA,NA
NYR,CBJ,NYR,136,255,0,5,6
NYR,CBJ,NYR,637,736,0,5,6
NYR,CBJ,CBJ,1853,1971,0,6,5
NYR,CBJ,CBJ,1987,2106,0,6,5
NYR,CBJ,NYR,2703,2812,0,5,6
NYR,CBJ,CBJ,2919,3030,0,6,5
NYR,CBJ,CBJ,3609,3722,0,5,4
MIN,DAL,DAL,331,437,0,6,5
MIN,DAL,MIN,1332,1443.5,0,5,6
MIN,DAL,MIN,1879,1986.5,0,5,6
MIN,DAL,MIN,2025,2073,1,5,6
MIN,DAL,DAL,3107,3205,1,6,5
N.J,ARI,N.J,415,529,0,5,6
N.J,ARI,ARI,1361,1471,0,6,5
N.J,ARI,N.J,1685,1787,0,5,6
N.J,ARI,ARI,2219,2236,0,6,5
N.J,ARI,N.J,2236,2351.5,0,5,6
N.J,ARI,N.J,2737,2855.5,0,5,6
ANA,DET,ANA,178,280.5,0,5,6
ANA,DET,DET,355,461,0,6,5
ANA,DET,ANA,642,755,0,5,6
ANA,DET,DET,952,1062,0,6,5
ANA,DET,DET,1274,1390,0,6,5
ANA,DET,ANA,1593,1610,1,5,6
ANA,DET,ANA,1733,1849,0,5,6
ANA,DET,DET,2615,2732,0,6,5
ANA,DET,ANA,3891,3900,-1,2,1
BOS,VAN,VAN,1381,1499.5,0,6,5
BOS,VAN,VAN,1644,1747,0,6,5
BOS,VAN,BOS,1747,1863,0,5,6
BOS,VAN,VAN,2303,2400,0,6,5
BOS,VAN,VAN,3022,3137.5,0,6,5
NYI,ARI,ARI,1893,2004,0,6,5
NYI,ARI,ARI,2655,2675.5,0,6,5
NYI,ARI,NYI,2655,2675.5,0,6,5
NYI,ARI,NYI,3042,3160,0,5,6
NYI,ARI,NYI,3513,3600,0,5,6
NYI,ARI,NYI,3594,3600,0,4,6
NYR,CGY,CGY,95,207,0,6,5
NYR,CGY,CGY,1539,1539,0,NA,NA
NYR,CGY,NYR,1539,1539,0,NA,NA
NYR,CGY,CGY,2919,3035.5,0,6,5
CAR,PHI,PHI,368,449,1,6,5
CAR,PHI,CAR,514,630,0,5,6
CAR,PHI,PHI,1619,1731.5,0,6,5
CAR,PHI,CAR,1943,2061,0,5,6
CAR,PHI,PHI,2083,2155,1,6,5
CAR,PHI,PHI,2736,2849,0,6,5
CBJ,BUF,BUF,770,882,-1,6,5
CBJ,BUF,CBJ,1349,1467.5,0,5,6
CBJ,BUF,CBJ,1386,1470,1,5,6
CBJ,BUF,CBJ,1804,1894.5,0,5,6
CBJ,BUF,BUF,2083,2200.5,0,6,5
CBJ,BUF,BUF,2083,2200.5,0,6,5
CBJ,BUF,CBJ,2083,2200.5,0,6,5
CBJ,BUF,BUF,2229,2331,0,6,5
CBJ,BUF,BUF,2588,2704,0,6,5
STL,MTL,MTL,574,688,0,6,5
STL,MTL,STL,1143,1261,0,5,6
STL,MTL,MTL,1435,1552,0,6,5
STL,MTL,STL,2071,2071,0,NA,NA
STL,MTL,MTL,2071,2071,0,NA,NA
STL,MTL,STL,3340,3347,1,5,6
NSH,COL,COL,781,885,0,5,6
NSH,COL,NSH,781,885,0,5,6
NSH,COL,NSH,781,885,0,5,6
NSH,COL,NSH,781,885,0,5,6
NSH,COL,COL,885,987,0,6,5
NSH,COL,NSH,987,1093,0,5,6
NSH,COL,COL,2118,2229.5,0,6,5
NSH,COL,NSH,2830,2908,-1,5,6
NSH,COL,COL,2977,2977,0,NA,NA
NSH,COL,NSH,2977,2977,0,NA,NA
NSH,COL,NSH,3473,3521,1,5,6
MIN,EDM,MIN,486,604.5,0,5,6
MIN,EDM,MIN,1054,1168.5,0,5,6
MIN,EDM,EDM,1230,1340,0,6,5
MIN,EDM,EDM,2558,2674,0,6,5
MIN,EDM,EDM,2935,3051.5,0,6,5
WPG,DAL,DAL,246,305,1,6,5
WPG,DAL,DAL,902,915,0,6,5
WPG,DAL,WPG,915,915,0,NA,NA
WPG,DAL,WPG,1262,1379,0,5,6
WPG,DAL,WPG,2424,2511,0,5,6
WPG,DAL,DAL,3193,3312,0,6,5
CHI,FLA,FLA,469,565,1,6,5
CHI,FLA,CHI,1918,2029,0,5,6
CHI,FLA,FLA,2181,2298,0,6,4
CHI,FLA,FLA,2181,2298,0,6,4
CHI,FLA,CHI,2181,2298,0,6,4
CHI,FLA,FLA,2376,2487,0,5,6
CHI,FLA,CHI,2376,2487,0,5,6
CHI,FLA,CHI,2557,2675,0,5,6
CHI,FLA,FLA,2929,3040.5,0,6,5
L.A,DET,DET,123,144,1,6,5
L.A,DET,L.A,428,535,0,5,6
L.A,DET,L.A,1412,1514,0,5,6
L.A,DET,L.A,1794,1853,0,5,6
L.A,DET,DET,1853,1970,0,6,5
L.A,DET,L.A,2183,2279,0,5,6
L.A,DET,L.A,2412,2494,0,5,6
L.A,DET,DET,3279,3395,0,6,5
L.A,DET,DET,3374,3482,0,6,4
N.J,CGY,N.J,284,385,0,6,5
N.J,CGY,CGY,284,385,0,6,5
N.J,CGY,CGY,325,431,0,6,5
N.J,CGY,N.J,1111,1228,0,5,6
N.J,CGY,N.J,2400,2435,1,5,6
N.J,CGY,CGY,2832,2949,0,6,5
N.J,CGY,CGY,3553,3560,-1,6,5
WSH,PIT,WSH,493,493,0,4,6
WSH,PIT,WSH,493,493,0,4,6
WSH,PIT,PIT,493,493,0,4,6
WSH,PIT,PIT,493,493,0,4,6
WSH,PIT,PIT,707,823,0,6,5
WSH,PIT,PIT,842,957.5,0,6,5
WSH,PIT,PIT,1012,1113,-1,6,5
WSH,PIT,WSH,1234,1352,0,5,6
WSH,PIT,WSH,1364,1396,1,5,6
WSH,PIT,WSH,1405,1519,0,5,6
WSH,PIT,WSH,1632,1747,0,5,6
WSH,PIT,PIT,1769,1883,0,6,5
WSH,PIT,WSH,1962,2081,0,5,6
WSH,PIT,PIT,1962,2081,0,5,6
WSH,PIT,WSH,1962,2081,0,5,6
WSH,PIT,WSH,2155,2270,0,5,6
WSH,PIT,PIT,2342,2451,0,6,5
WSH,PIT,PIT,3382,3386,1,6,5
ANA,OTT,OTT,171,285,0,6,5
ANA,OTT,ANA,339,448,0,5,6
ANA,OTT,ANA,690,807.5,0,5,6
ANA,OTT,ANA,1190,1299.5,0,5,6
ANA,OTT,ANA,1656,1765.5,0,5,6
ANA,OTT,OTT,2038,2155.5,0,6,5
ANA,OTT,OTT,2992,2992,0,NA,NA
ANA,OTT,ANA,2992,2992,0,NA,NA
BUF,VAN,VAN,27,139,0,6,5
NYR,ARI,ARI,389,491,1,6,5
NYR,ARI,NYR,879,980,0,5,6
NYR,ARI,ARI,879,980,0,5,6
NYR,ARI,NYR,980,1074,1,4,6
NYR,ARI,NYR,1043,1074,1,4,6
NYR,ARI,NYR,1043,1160,1,5,6
NYR,ARI,NYR,1043,1074,1,4,6
NYR,ARI,NYR,1043,1160,1,5,6
NYR,ARI,NYR,1822,1941,0,5,6
NYR,ARI,ARI,2334,2388,1,6,5
NYR,ARI,ARI,2388,2388,1,6,5
NYR,ARI,NYR,3519,3600,0,5,6
CBJ,MTL,MTL,659,778,0,6,5
CBJ,MTL,MTL,1198,1284,0,6,5
CBJ,MTL,CBJ,3153,3267,0,5,6
CBJ,MTL,CBJ,3304,3420,0,5,6
TOR,PHI,PHI,621,735,0,6,5
TOR,PHI,TOR,912,1030,0,5,6
TOR,PHI,PHI,1094,1200,0,6,5
TOR,PHI,TOR,1663,1779,0,5,6
TOR,PHI,TOR,2053,2170.5,0,5,6
TOR,PHI,PHI,2400,2482,1,6,5
TOR,PHI,TOR,2947,3064,0,5,6
TOR,PHI,PHI,3039,3070,-1,5,6
TOR,PHI,TOR,3039,3070,1,5,6
TOR,PHI,TOR,3039,3070,1,5,6
TOR,PHI,TOR,3173,3267,1,5,6
TOR,PHI,PHI,3294,3409,0,6,5
FLA,CHI,CHI,972,1090.5,0,6,5
FLA,CHI,FLA,1054,1170,0,4,5
FLA,CHI,FLA,1070,1188,0,4,5
FLA,CHI,FLA,1242,1359,0,5,6
FLA,CHI,CHI,2063,2063,0,NA,NA
FLA,CHI,FLA,2063,2063,0,NA,NA
FLA,CHI,FLA,3033,3140.5,0,5,6
NSH,MIN,NSH,320,417,0,5,6
NSH,MIN,NSH,2119,2223.5,0,5,6
NSH,MIN,MIN,2294,2400,0,6,5
NSH,MIN,MIN,2769,2888.5,0,6,5
WPG,STL,STL,1022,1141,0,6,5
WPG,STL,WPG,1507,1621.5,0,5,6
WPG,STL,STL,3543,3651,0,6,5
WPG,STL,WPG,3723,3841,0,4,5
WPG,STL,WPG,3852,3852,0,4,5
WPG,STL,WPG,3852,3852,0,4,5
WPG,STL,STL,3852,3852,0,4,5
WPG,STL,STL,3852,3852,0,4,5
L.A,OTT,L.A,692,807,0,5,6
L.A,OTT,OTT,1038,1157.5,0,6,5
L.A,OTT,OTT,1286,1368,0,6,5
L.A,OTT,L.A,1368,1479.5,0,5,6
L.A,OTT,L.A,1576,1695.5,0,5,6
L.A,OTT,OTT,2898,3015.5,0,6,5
L.A,OTT,OTT,3483,3600,0,6,5
S.J,DET,S.J,531,630,0,5,6
S.J,DET,DET,679,796,0,6,5
S.J,DET,DET,965,1077,0,6,5
S.J,DET,S.J,1390,1433,1,5,6
S.J,DET,DET,1602,1611,1,6,5
S.J,DET,DET,1697,1697,0,NA,NA
S.J,DET,S.J,1697,1697,0,NA,NA
S.J,DET,S.J,2691,2807,0,5,6
S.J,DET,S.J,2853,2949,0,5,6
S.J,DET,S.J,3363,3363,0,NA,NA
S.J,DET,DET,3363,3363,0,NA,NA
S.J,DET,DET,3559,3600,0,6,5
N.J,BOS,N.J,855,972,0,5,6
N.J,BOS,BOS,2011,2130,0,6,5
N.J,BOS,N.J,2374,2493.5,0,5,6
N.J,BOS,BOS,2706,2757,1,6,5
NYI,CGY,NYI,226,344,0,5,6
NYI,CGY,CGY,605,699,1,6,5
NYI,CGY,CGY,1023,1139,0,6,5
NYI,CGY,CGY,1347,1462,0,6,5
NYI,CGY,CGY,1711,1711,0,NA,NA
NYI,CGY,NYI,1711,1711,0,NA,NA
NYI,CGY,NYI,2369,2485,0,5,6
CAR,WSH,WSH,521,632,0,6,5
CAR,WSH,WSH,747,865.5,0,6,5
CAR,WSH,CAR,1100,1216,0,5,6
CAR,WSH,WSH,1626,1626,0,NA,NA
CAR,WSH,CAR,1626,1626,0,NA,NA
CAR,WSH,CAR,2170,2170,0,NA,NA
CAR,WSH,WSH,2170,2170,0,NA,NA
T.B,CHI,T.B,64,172.5,0,5,6
T.B,CHI,T.B,352,461,0,5,6
T.B,CHI,CHI,567,659.5,0,6,5
T.B,CHI,CHI,567,659.5,0,6,5
T.B,CHI,T.B,933,1050.5,0,5,6
T.B,CHI,CHI,1499,1617,0,6,5
T.B,CHI,CHI,2122,2228,0,6,5
T.B,CHI,CHI,2788,2857,1,6,5
T.B,CHI,CHI,3318,3435,1,6,5
DAL,COL,DAL,529,643.5,0,5,6
DAL,COL,DAL,1102,1218,0,5,6
DAL,COL,COL,1423,1533.5,0,6,5
DAL,COL,DAL,1959,2078.5,0,5,6
DAL,COL,COL,2089,2185,0,6,5
DAL,COL,COL,3319,3428.5,0,6,5
ANA,L.A,ANA,715,834,0,5,6
ANA,L.A,L.A,3365,3484,0,6,5
FLA,BUF,BUF,229,333.5,0,6,5
FLA,BUF,BUF,635,753,0,6,5
FLA,BUF,FLA,759,877,0,5,6
FLA,BUF,FLA,759,877,0,5,6
FLA,BUF,BUF,759,877,0,5,6
FLA,BUF,BUF,956,1071,0,6,5
FLA,BUF,FLA,1109,1227,0,5,6
FLA,BUF,FLA,1259,1378.5,0,5,6
FLA,BUF,BUF,1580,1686,0,6,5
FLA,BUF,BUF,1803,1921,1,6,4
FLA,BUF,BUF,1917,1921,1,6,4
FLA,BUF,BUF,1917,2004,1,6,5
FLA,BUF,BUF,1917,1921,1,6,4
FLA,BUF,BUF,1917,2004,1,6,5
NSH,DET,DET,1198,1198,0,NA,NA
NSH,DET,NSH,1198,1198,0,NA,NA
NSH,DET,DET,1697,1816,0,6,5
NSH,DET,NSH,1888,1993.5,0,5,6
NSH,DET,DET,2051,2168,1,5,4
NSH,DET,NSH,2051,2168,-1,5,4
NSH,DET,DET,2116,2168,1,5,4
NSH,DET,DET,2522,2522,0,NA,NA
NSH,DET,NSH,2522,2522,0,NA,NA
NSH,DET,NSH,2887,2946,1,5,6
NSH,DET,NSH,2982,3083,0,5,6
NSH,DET,DET,3237,3350,0,6,5
NSH,DET,DET,3437,3545,0,6,5
NSH,DET,NSH,3577,3600,0,5,6
NSH,DET,NSH,3590,3600,0,4,6
NYI,CAR,CAR,448,561,0,6,5
NYI,CAR,NYI,1258,1286,1,5,6
NYI,CAR,NYI,2300,2392,1,5,6
NYI,CAR,NYI,2562,2681,0,5,6
NYI,CAR,NYI,3027,3138.5,0,5,6
NYI,CAR,NYI,3355,3355,0,NA,NA
NYI,CAR,CAR,3355,3355,0,NA,NA
CBJ,N.J,CBJ,483,602,0,6,5
CBJ,N.J,N.J,483,602,0,6,5
CBJ,N.J,N.J,526,638.5,0,6,5
CBJ,N.J,CBJ,1033,1152,0,5,6
CBJ,N.J,CBJ,2107,2220,0,5,6
CBJ,N.J,N.J,2311,2423.5,0,6,5
CBJ,N.J,CBJ,2680,2796.5,0,5,6
CBJ,N.J,N.J,3173,3283,0,6,5
CBJ,N.J,CBJ,3340,3448,0,5,6
BOS,ARI,ARI,586,705,0,6,5
BOS,ARI,ARI,1077,1194.5,0,6,5
BOS,ARI,ARI,1860,1910,1,6,5
BOS,ARI,BOS,2363,2460.5,0,5,6
BOS,ARI,ARI,2510,2623.5,0,6,5
BOS,ARI,ARI,3406,3518.5,0,6,5
MTL,TOR,MTL,78,197,0,5,6
MTL,TOR,TOR,1268,1375,0,6,5
MTL,TOR,MTL,1468,1548,0,5,6
MTL,TOR,MTL,1729,1841,0,5,6
MTL,TOR,TOR,2885,2999,0,6,5
MTL,TOR,MTL,2889,2999,0,5,4
MTL,TOR,TOR,2984,3084.5,0,5,4
MTL,TOR,TOR,2984,3084.5,0,5,4
PHI,NYR,NYR,921,1040,0,6,5
PHI,NYR,PHI,1279,1396,0,5,6
PHI,NYR,NYR,1944,2053,0,6,5
PHI,NYR,PHI,2397,2479,-1,5,6
PHI,NYR,PHI,2992,3090,0,5,6
PHI,NYR,NYR,3419,3535,0,6,5
COL,MIN,MIN,324,424,0,6,5
COL,MIN,MIN,1395,1508,0,6,5
COL,MIN,COL,1618,1735,0,5,6
COL,MIN,MIN,1841,1949,0,6,5
COL,MIN,COL,1887,1979,0,5,4
COL,MIN,MIN,1926,2041.5,0,5,4
COL,MIN,MIN,1979,2093.5,0,6,4
COL,MIN,COL,2233,2345.5,0,5,6
COL,MIN,MIN,2690,2793,0,5,6
COL,MIN,COL,2690,2793,0,5,6
COL,MIN,COL,2793,2897,0,5,6
COL,MIN,MIN,3031,3139,0,6,5
COL,MIN,MIN,3403,3520,0,6,5
COL,MIN,MIN,3596,3600,0,5,6
COL,MIN,COL,3596,3600,0,5,6
COL,MIN,COL,3596,3600,0,5,6
COL,MIN,COL,3596,3600,0,5,6
COL,MIN,COL,3596,3600,0,5,6
EDM,STL,EDM,2714,2828.5,0,5,6
EDM,STL,EDM,2888,3006,0,5,6
EDM,STL,STL,3546,3600,0,6,5
S.J,OTT,S.J,1344,1461,0,5,6
S.J,OTT,S.J,1565,1649,1,5,6
S.J,OTT,S.J,1750,1750,0,NA,NA
S.J,OTT,OTT,1750,1750,0,NA,NA
S.J,OTT,OTT,1977,1999,1,6,5
S.J,OTT,OTT,2058,2173,0,6,5
S.J,OTT,S.J,2837,2879,1,5,6
WPG,L.A,L.A,1200,1309.5,0,5,6
WPG,L.A,WPG,1200,1309.5,0,5,6
WPG,L.A,WPG,1200,1309.5,0,5,6
WPG,L.A,WPG,1859,1970,0,5,6
WPG,L.A,L.A,1862,1980,0,5,4
WPG,L.A,L.A,1960,2074,0,5,4
WPG,L.A,L.A,1960,2074,0,5,4
WPG,L.A,WPG,1960,2074,0,5,4
WPG,L.A,WPG,2703,2822,0,5,6
WPG,L.A,WPG,3266,3266,0,5,6
WPG,L.A,WPG,3266,3266,0,5,6
WPG,L.A,L.A,3266,3266,0,5,6
WPG,L.A,L.A,3266,3266,0,5,6
WPG,L.A,L.A,3266,3266,0,5,6
WPG,L.A,WPG,3266,3266,0,5,6
FLA,T.B,T.B,937,1009,0,6,5
FLA,T.B,FLA,1009,1119,0,5,6
FLA,T.B,T.B,1387,1503,0,6,5
FLA,T.B,FLA,1700,1815.5,0,5,6
FLA,T.B,FLA,2071,2187,0,5,6
FLA,T.B,T.B,2071,2187,0,5,6
FLA,T.B,T.B,2071,2187,0,5,6
FLA,T.B,T.B,2071,2187,0,5,6
FLA,T.B,FLA,2071,2187,0,5,6
FLA,T.B,T.B,2382,2496,0,6,5
FLA,T.B,T.B,2610,2658,1,6,5
FLA,T.B,FLA,3600,3600,0,NA,NA
PIT,CBJ,PIT,1003,1053,1,4,5
PIT,CBJ,CBJ,1003,1053,-1,4,5
PIT,CBJ,PIT,1022,1053,1,4,5
PIT,CBJ,CBJ,1279,1354,1,6,4
PIT,CBJ,CBJ,1346,1354,1,6,4
PIT,CBJ,CBJ,1346,1460,1,6,5
PIT,CBJ,CBJ,1346,1354,1,6,4
PIT,CBJ,CBJ,1346,1460,1,6,5
PIT,CBJ,PIT,1488,1601,0,5,6
PIT,CBJ,CBJ,1744,1863.5,0,6,5
PIT,CBJ,CBJ,2210,2227,1,6,5
PIT,CBJ,PIT,2452,2564,0,5,6
PIT,CBJ,CBJ,2728,2737,-1,6,5
PIT,CBJ,CBJ,3091,3195,0,6,5
PIT,CBJ,CBJ,3091,3195,0,6,5
WSH,TOR,TOR,1167,1167,0,NA,NA
WSH,TOR,WSH,1167,1167,0,NA,NA
WSH,TOR,WSH,1334,1441.5,0,5,6
WSH,TOR,TOR,1597,1713,0,6,5
WSH,TOR,TOR,1751,1867,0,4,5
WSH,TOR,WSH,1751,1867,0,4,5
WSH,TOR,WSH,1857,1971,0,4,5
WSH,TOR,WSH,2422,2537.5,0,5,6
WSH,TOR,WSH,2703,2812.5,0,5,6
WSH,TOR,TOR,2852,2954,1,6,5
DAL,ANA,ANA,933,1042.5,0,6,5
DAL,ANA,ANA,1353,1353,0,NA,NA
DAL,ANA,DAL,1353,1353,0,NA,NA
DAL,ANA,ANA,2152,2271,1,6,5
DAL,ANA,ANA,2383,2492,0,6,5
DAL,ANA,DAL,3258,3371,0,5,6
VAN,STL,STL,931,1046,0,6,5
VAN,STL,STL,1386,1498,0,6,5
VAN,STL,STL,1386,1498,0,6,5
VAN,STL,VAN,1386,1498,0,6,5
VAN,STL,VAN,1386,1498,0,6,5
VAN,STL,STL,1386,1498,0,6,5
VAN,STL,VAN,1953,2069.5,0,5,6
VAN,STL,VAN,2344,2458,0,5,6
VAN,STL,VAN,2846,2898,1,5,6
VAN,STL,VAN,3061,3096,0,5,6
VAN,STL,STL,3096,3096,0,NA,NA
NYR,NSH,NYR,772,862.5,0,5,6
NYR,NSH,NSH,1524,1629,0,6,5
NYR,NSH,NYR,1738,1856,0,5,6
NYR,NSH,NYR,3231,3349,0,5,6
CHI,CAR,CHI,1200,1244,-1,5,6
CHI,CAR,CHI,1336,1448,0,5,6
CHI,CAR,CHI,1382,1493,0,4,6
S.J,MTL,MTL,1010,1122,0,6,5
S.J,MTL,MTL,1116,1153,1,6,5
S.J,MTL,MTL,3094,3187,1,6,5
N.J,NSH,NSH,196,237,1,6,5
N.J,NSH,N.J,1036,1135.5,0,5,6
N.J,NSH,N.J,1558,1668.5,0,5,6
N.J,NSH,N.J,2290,2400,0,5,6
N.J,NSH,NSH,2870,2987,0,6,5
PHI,CGY,PHI,1663,1780,0,5,6
PHI,CGY,CGY,2004,2122.5,0,6,5
PHI,CGY,CGY,2307,2426,0,6,5
PHI,CGY,PHI,2470,2576.5,0,5,6
CBJ,WSH,CBJ,250,361,0,5,6
CBJ,WSH,CBJ,1125,1125,0,NA,NA
CBJ,WSH,WSH,1125,1125,0,NA,NA
CBJ,WSH,WSH,1522,1535,0,6,5
CBJ,WSH,CBJ,1522,1535,0,6,5
CBJ,WSH,WSH,1535,1535,0,NA,NA
CBJ,WSH,CBJ,1535,1535,0,NA,NA
CBJ,WSH,CBJ,1535,1535,0,NA,NA
CBJ,WSH,WSH,1535,1535,0,NA,NA
CBJ,WSH,WSH,1535,1535,0,NA,NA
CBJ,WSH,WSH,2474,2593,0,5,6
CBJ,WSH,CBJ,2474,2593,0,5,6
CBJ,WSH,CBJ,2518,2597,1,5,6
CBJ,WSH,WSH,2518,2597,-1,5,6
CBJ,WSH,CBJ,2518,2597,1,5,6
CBJ,WSH,WSH,2897,2947,1,6,5
CBJ,WSH,WSH,3464,3583,0,6,5
T.B,BUF,BUF,1279,1368,1,6,4
T.B,BUF,BUF,1347,1368,1,6,4
T.B,BUF,BUF,1347,1464,1,6,5
T.B,BUF,BUF,1347,1368,1,6,4
T.B,BUF,BUF,1347,1464,1,6,5
T.B,BUF,T.B,2103,2103,0,NA,NA
T.B,BUF,BUF,2103,2103,0,NA,NA
T.B,BUF,T.B,2828,2944,0,5,6
T.B,BUF,T.B,3568,3600,0,5,6
FLA,TOR,FLA,175,265,0,5,6
FLA,TOR,FLA,1427,1480,1,5,6
FLA,TOR,TOR,1881,1992,1,6,5
FLA,TOR,TOR,2043,2162,0,6,5
